"site_ID","M_YEAR","total_abund","garden_long_grass_area","garden_ivy","garden_long_grass","garden_direction","garden_size","Urban_100m","Arable_100m","Woodland_100m","Grassland_100m","Urban_250m","Arable_250m","Woodland_250m","Grassland_250m","Urban_500m","Arable_500m","Woodland_500m","Grassland_500m","woodland_dist_m","grassland_dist_m","n_days"
352,2017,58.7009927288003,0,2,2,8,2,0.905972966976385,0,0,0.094027033023615,0.649455373942674,0,0,0.350544626057326,0.588138405502052,0.00574249903051337,0.0122286269654307,0.393890468502004,382.370469348628,48.3757858291362,9
352,2018,38.7332633401793,0,2,2,8,2,0.905972966976385,0,0,0.094027033023615,0.649455373942674,0,0,0.350544626057326,0.588138405502052,0.00574249903051337,0.0122286269654307,0.393890468502004,382.370469348628,48.3757858291362,8
352,2019,70.6410494300221,0,2,2,8,2,0.905972966976385,0,0,0.094027033023615,0.649455373942674,0,0,0.350544626057326,0.588138405502052,0.00574249903051337,0.0122286269654307,0.393890468502004,382.370469348628,48.3757858291362,9
352,2020,3.64990145266078,0,2,2,8,2,0.905972966976385,0,0,0.094027033023615,0.649455373942674,0,0,0.350544626057326,0.588138405502052,0.00574249903051337,0.0122286269654307,0.393890468502004,382.370469348628,48.3757858291362,4
352,2021,22.1744398146797,0,2,2,8,2,0.905972966976385,0,0,0.094027033023615,0.649455373942674,0,0,0.350544626057326,0.588138405502052,0.00574249903051337,0.0122286269654307,0.393890468502004,382.370469348628,48.3757858291362,3
353,2016,32.5321091888577,0,1,2,6,4,0.945000212673498,0,0,0.0549997873265017,0.719908590969721,0,0,0.280091409030279,0.583190518325863,0.00446103541400072,0.0175033923967483,0.394845053863388,412.913851560715,83.8250735651835,6
353,2017,48.9324889063622,60,1,1,6,4,0.945000212673498,0,0,0.0549997873265017,0.719908590969721,0,0,0.280091409030279,0.583190518325863,0.00446103541400072,0.0175033923967483,0.394845053863388,412.913851560715,83.8250735651835,19
354,2016,15.3061224489796,0,2,2,5,3,0.575731564690119,0.0180470035128489,0,0.406221431797032,0.366441975833525,0.19833179704301,0.00964291228692432,0.425583314836541,0.137773081961882,0.368857366669239,0.057339535179641,0.436030016189238,185.147951978478,2.27182993673917,6
354,2017,11.9958447300152,0,2,2,5,3,0.575731564690119,0.0180470035128489,0,0.406221431797032,0.366441975833525,0.19833179704301,0.00964291228692432,0.425583314836541,0.137773081961882,0.368857366669239,0.057339535179641,0.436030016189238,185.147951978478,2.27182993673917,6
355,2017,11.4057599087539,0,2,2,4,1,1,0,0,0,0.999955033482462,0,0,0.0000449665175379104,0.926735852793658,0,0.0415236710409617,0.0317404761653805,362.102898218291,248.675695814341,5
355,2020,3.06955614218184,0,2,2,4,1,1,0,0,0,0.999955033482462,0,0,0.0000449665175379104,0.926735852793658,0,0.0415236710409617,0.0317404761653805,362.102898218291,248.675695814341,5
355,2021,7.58623684251878,0,2,2,4,1,1,0,0,0,0.999955033482462,0,0,0.0000449665175379104,0.926735852793658,0,0.0415236710409617,0.0317404761653805,362.102898218291,248.675695814341,3
356,2016,9.58343981599796,0,1,2,5,2,0.821522279783143,0,0,0.178477720216857,0.698848800597666,0,0,0.301151199402334,0.658859526375049,0,0.0446269634714379,0.279518661420007,291.938005459455,20.2733617635872,5
356,2017,16.9946636756059,0,1,2,5,2,0.821522279783143,0,0,0.178477720216857,0.698848800597666,0,0,0.301151199402334,0.658859526375049,0,0.0446269634714379,0.279518661420007,291.938005459455,20.2733617635872,19
356,2018,8.10077362388108,0,1,2,5,2,0.821522279783143,0,0,0.178477720216857,0.698848800597666,0,0,0.301151199402334,0.658859526375049,0,0.0446269634714379,0.279518661420007,291.938005459455,20.2733617635872,3
356,2020,24.6774547943227,0,1,2,5,2,0.821522279783143,0,0,0.178477720216857,0.698848800597666,0,0,0.301151199402334,0.658859526375049,0,0.0446269634714379,0.279518661420007,291.938005459455,20.2733617635872,20
356,2021,13.7895150658647,0,1,2,5,2,0.821522279783143,0,0,0.178477720216857,0.698848800597666,0,0,0.301151199402334,0.658859526375049,0,0.0446269634714379,0.279518661420007,291.938005459455,20.2733617635872,32
357,2021,6.42222407343784,0,2,2,3,3,1,0,0,0,1,0,0,0,0.993985903677805,0,0,0.0060140963221951,546.292920378973,440.946510381426,11
358,2018,11.2574580659687,100,1,1,5,4,0,0,0.56028177690606,0.253960940652918,0.440322420963634,0,0.266489391786856,0.231558246228156,0.567411611546032,0,0.0700611456705944,0.344672167083815,1.56218030920221,39.3286163127821,2
358,2019,30.5518303762378,100,1,1,5,4,0,0,0.56028177690606,0.253960940652918,0.440322420963634,0,0.266489391786856,0.231558246228156,0.567411611546032,0,0.0700611456705944,0.344672167083815,1.56218030920221,39.3286163127821,3
359,2016,168.443325235686,150,2,1,1,3,0,0.232805854569857,0,0.767194145430143,0.000216055135354111,0.210673986115674,0,0.789109958748972,0.0771506223334786,0.213486678286032,0.0268383441626088,0.68252435521788,354.840875770289,0,11
359,2017,247.677287215932,150,2,1,1,3,0,0.232805854569857,0,0.767194145430143,0.000216055135354111,0.210673986115674,0,0.789109958748972,0.0771506223334786,0.213486678286032,0.0268383441626088,0.68252435521788,354.840875770289,0,7
360,2020,11.4719984476165,0,1,2,6,3,0.973644357986808,0,0,0.0263556420131924,0.637956917213731,0,0,0.362043082786269,0.515465714987054,0,0.0138522223602853,0.470682062652661,381.070623209898,74.2327050829429,31
360,2021,19.4117985366894,0,1,2,6,3,0.973644357986808,0,0,0.0263556420131924,0.637956917213731,0,0,0.362043082786269,0.515465714987054,0,0.0138522223602853,0.470682062652661,381.070623209898,74.2327050829429,35
361,2016,9.64164638446918,20,1,1,8,4,0.711330451238466,0,0,0,0.704660043008763,0,0.0154820480016309,0,0.731002456942664,0,0.0454385503691164,0.0343310911451569,218.98495926284,347.781500501174,28
361,2017,22.1596501230967,20,1,1,8,4,0.711330451238466,0,0,0,0.704660043008763,0,0.0154820480016309,0,0.731002456942664,0,0.0454385503691164,0.0343310911451569,218.98495926284,347.781500501174,43
361,2018,10.2563374723137,20,1,1,8,4,0.711330451238466,0,0,0,0.704660043008763,0,0.0154820480016309,0,0.731002456942664,0,0.0454385503691164,0.0343310911451569,218.98495926284,347.781500501174,29
361,2019,13.7286139558717,20,1,1,8,4,0.711330451238466,0,0,0,0.704660043008763,0,0.0154820480016309,0,0.731002456942664,0,0.0454385503691164,0.0343310911451569,218.98495926284,347.781500501174,36
361,2020,16.6909154766739,20,1,1,8,4,0.711330451238466,0,0,0,0.704660043008763,0,0.0154820480016309,0,0.731002456942664,0,0.0454385503691164,0.0343310911451569,218.98495926284,347.781500501174,40
361,2021,11.9270163822629,20,1,1,8,4,0.711330451238466,0,0,0,0.704660043008763,0,0.0154820480016309,0,0.731002456942664,0,0.0454385503691164,0.0343310911451569,218.98495926284,347.781500501174,43
362,2016,7.68405801899409,50,2,1,6,4,0.197939006419445,0,0.7424983223018,0.0595626712787552,0.189227559356182,0,0.307151025102722,0.503621415541096,0.217125633048633,0.00590804841060176,0.210714324163838,0.566251994376928,0,62.2368328616369,6
362,2017,6.42921435000643,50,2,1,6,4,0.197939006419445,0,0.7424983223018,0.0595626712787552,0.189227559356182,0,0.307151025102722,0.503621415541096,0.217125633048633,0.00590804841060176,0.210714324163838,0.566251994376928,0,62.2368328616369,4
362,2018,5.45048236768954,50,2,1,6,4,0.197939006419445,0,0.7424983223018,0.0595626712787552,0.189227559356182,0,0.307151025102722,0.503621415541096,0.217125633048633,0.00590804841060176,0.210714324163838,0.566251994376928,0,62.2368328616369,3
363,2016,19.3677857087491,NA,1,1,6,4,0.0239735922830078,0.305150699595092,0,0.6708757081219,0.0797042032075919,0.467657631065669,0,0.452638165726739,0.0408270375693148,0.582825532992709,0,0.376347429437976,522.149010922155,0,14
364,2016,28.8782435755708,2,1,1,3,2,0.259426828688196,0.0133471608744333,0,0.72722601043737,0.107463151253838,0.21778591976181,0,0.674750928984353,0.0289671915511914,0.250280233088252,0.0338968886893748,0.660844066649884,261.804155580057,0,5
365,2017,64.5159979217232,0,1,2,5,3,0.585675659812986,0,0,0.414324340187014,0.668756113512367,0,0,0.331243886487633,0.703270165450359,0.0279742926183182,0,0.268755541931323,556.506102593096,13.5183666276163,7
365,2019,16.357137063318,0,1,2,5,3,0.585675659812986,0,0,0.414324340187014,0.668756113512367,0,0,0.331243886487633,0.703270165450359,0.0279742926183182,0,0.268755541931323,556.506102593096,13.5183666276163,8
366,2017,48.8666692763666,0,1,2,5,3,0,0,0.141823005768343,0.858176994231657,0.0322836183977118,0.00406572177955663,0.231814758416318,0.731835901406414,0.0317076334542865,0.148694682728905,0.210681017435869,0.608916666380939,50.4921340529719,0,34
366,2018,23.3304688579732,0,1,2,5,3,0,0,0.141823005768343,0.858176994231657,0.0322836183977118,0.00406572177955663,0.231814758416318,0.731835901406414,0.0317076334542865,0.148694682728905,0.210681017435869,0.608916666380939,50.4921340529719,0,28
366,2019,31.6693996473611,0,1,2,5,3,0,0,0.141823005768343,0.858176994231657,0.0322836183977118,0.00406572177955663,0.231814758416318,0.731835901406414,0.0317076334542865,0.148694682728905,0.210681017435869,0.608916666380939,50.4921340529719,0,20
366,2020,32.944166208983,0,1,2,5,3,0,0,0.141823005768343,0.858176994231657,0.0322836183977118,0.00406572177955663,0.231814758416318,0.731835901406414,0.0317076334542865,0.148694682728905,0.210681017435869,0.608916666380939,50.4921340529719,0,31
366,2021,72.8877253714009,0,1,2,5,3,0,0,0.141823005768343,0.858176994231657,0.0322836183977118,0.00406572177955663,0.231814758416318,0.731835901406414,0.0317076334542865,0.148694682728905,0.210681017435869,0.608916666380939,50.4921340529719,0,46
367,2018,3.54924578527063,2,1,1,5,3,0.946963268999841,0,0,0.0530367310001591,0.647629291517229,0,0,0.352370708482771,0.513173844854685,0,0.0286156972363922,0.455644724934415,385.3200429222,58.2669381915805,4
367,2021,4.65029761904762,2,1,1,5,3,0.946963268999841,0,0,0.0530367310001591,0.647629291517229,0,0,0.352370708482771,0.513173844854685,0,0.0286156972363922,0.455644724934415,385.3200429222,58.2669381915805,5
368,2017,16.6112956810631,0,1,2,5,2,1,0,0,0,0.917918604128883,0,0,0.0820813958711173,0.855130756296483,0,0,0.134349202451764,729.986377803472,150.326851111106,3
369,2021,15.0172698603394,10,2,1,6,3,0.453314437952556,0.0455684947695094,0,0.501117067277934,0.317295410446253,0.293053985884583,0,0.389650603669164,0.131212792129155,0.454638732284885,0.0333197283302067,0.380828747255753,285.749680767781,9.26881719245003,12
370,2017,9.79144227944776,4,1,1,5,4,0.698676597322885,0.301323402677115,0,0,0.536478004413015,0.337176135287662,0,0.126345860299323,0.269033525080124,0.494684391903065,0.036391661722638,0.199890421294174,288.845017319068,126.222762308126,4
371,2016,13.8842259238526,0,1,2,5,1,1,0,0,0,1,0,0,0,0.977423260110102,0,0.00195282757058108,0.0206239123193164,458.586823056197,434.004753343707,5
371,2017,19.1598722736634,0,1,2,5,1,1,0,0,0,1,0,0,0,0.977423260110102,0,0.00195282757058108,0.0206239123193164,458.586823056197,434.004753343707,8
372,2016,23.7343266688971,15,1,1,5,3,0.798745593411679,0,0.201254406588321,0,0.65908520304441,0.129991203370343,0.127733753758082,0.0831898398271646,0.335577391459536,0.22059218093212,0.157437960098643,0.286392467509701,21.3482179976474,122.979915796793,11
372,2017,35.6905784218644,15,1,1,5,3,0.798745593411679,0,0.201254406588321,0,0.65908520304441,0.129991203370343,0.127733753758082,0.0831898398271646,0.335577391459536,0.22059218093212,0.157437960098643,0.286392467509701,21.3482179976474,122.979915796793,17
372,2018,7.40576168258905,15,1,1,5,3,0.798745593411679,0,0.201254406588321,0,0.65908520304441,0.129991203370343,0.127733753758082,0.0831898398271646,0.335577391459536,0.22059218093212,0.157437960098643,0.286392467509701,21.3482179976474,122.979915796793,7
372,2019,12.7065929750196,15,1,1,5,3,0.798745593411679,0,0.201254406588321,0,0.65908520304441,0.129991203370343,0.127733753758082,0.0831898398271646,0.335577391459536,0.22059218093212,0.157437960098643,0.286392467509701,21.3482179976474,122.979915796793,13
372,2020,17.485187525102,15,1,1,5,3,0.798745593411679,0,0.201254406588321,0,0.65908520304441,0.129991203370343,0.127733753758082,0.0831898398271646,0.335577391459536,0.22059218093212,0.157437960098643,0.286392467509701,21.3482179976474,122.979915796793,14
372,2021,52.8140471091433,15,1,1,5,3,0.798745593411679,0,0.201254406588321,0,0.65908520304441,0.129991203370343,0.127733753758082,0.0831898398271646,0.335577391459536,0.22059218093212,0.157437960098643,0.286392467509701,21.3482179976474,122.979915796793,21
373,2016,16.1056530842326,12,1,2,7,2,1,0,0,0,1,0,0,0,0.785270371595867,0.0691786605563194,0.0710795283672659,0.0744714394805474,261.337398356093,288.557581032614,4
373,2017,26.2382432486982,12,1,2,7,2,1,0,0,0,1,0,0,0,0.785270371595867,0.0691786605563194,0.0710795283672659,0.0744714394805474,261.337398356093,288.557581032614,12
373,2018,12.9332643559234,12,1,2,7,2,1,0,0,0,1,0,0,0,0.785270371595867,0.0691786605563194,0.0710795283672659,0.0744714394805474,261.337398356093,288.557581032614,9
373,2019,12.8180478113183,12,1,2,7,2,1,0,0,0,1,0,0,0,0.785270371595867,0.0691786605563194,0.0710795283672659,0.0744714394805474,261.337398356093,288.557581032614,6
373,2020,24.975024975025,12,1,2,7,2,1,0,0,0,1,0,0,0,0.785270371595867,0.0691786605563194,0.0710795283672659,0.0744714394805474,261.337398356093,288.557581032614,10
373,2021,18.0781807099908,12,1,2,7,2,1,0,0,0,1,0,0,0,0.785270371595867,0.0691786605563194,0.0710795283672659,0.0744714394805474,261.337398356093,288.557581032614,12
374,2016,5.65632012675701,3,2,1,5,2,1,0,0,0,1,0,0,0,0.983280709629248,0,0.0167192903707517,0,457.578661839811,553.639331708176,5
374,2017,8.41160801906631,9,2,1,5,2,1,0,0,0,1,0,0,0,0.983280709629248,0,0.0167192903707517,0,457.578661839811,553.639331708176,5
374,2019,5.19102990033222,9,2,1,5,2,1,0,0,0,1,0,0,0,0.983280709629248,0,0.0167192903707517,0,457.578661839811,553.639331708176,11
375,2017,215.399851448378,13178,1,1,5,4,0.0505760731175897,0.000991567885752432,0.516220240784213,0.432212118212445,0.137243975971957,0.166866917574326,0.405920089486446,0.289969016967271,0.061933462053031,0.235488655925032,0.50133647278738,0.201241409234557,0,14.5875866226035,6
375,2018,48.8941298282953,13178,1,1,5,4,0.0505760731175897,0.000991567885752432,0.516220240784213,0.432212118212445,0.137243975971957,0.166866917574326,0.405920089486446,0.289969016967271,0.061933462053031,0.235488655925032,0.50133647278738,0.201241409234557,0,14.5875866226035,5
376,2016,12.6221190013379,0,2,2,5,1,1,0,0,0,1,0,0,0,0.999980032678745,0,0.0000199673212553579,0,494.879973869699,555.608783341754,5
377,2017,12.0656370656371,0,1,2,8,2,0.871640353090699,0,0,0.128359646909301,0.672122505672225,0,0.11893992653797,0.169294430554361,0.616599971914857,0,0.185025237618842,0.188464006157445,154.952026067532,55.7138394757581,10
377,2018,3.13627097381214,0,1,2,8,2,0.871640353090699,0,0,0.128359646909301,0.672122505672225,0,0.11893992653797,0.169294430554361,0.616599971914857,0,0.185025237618842,0.188464006157445,154.952026067532,55.7138394757581,10
377,2019,0.901193179770015,0,1,2,8,2,0.871640353090699,0,0,0.128359646909301,0.672122505672225,0,0.11893992653797,0.169294430554361,0.616599971914857,0,0.185025237618842,0.188464006157445,154.952026067532,55.7138394757581,18
377,2021,6.23122842437158,0,1,2,8,2,0.871640353090699,0,0,0.128359646909301,0.672122505672225,0,0.11893992653797,0.169294430554361,0.616599971914857,0,0.185025237618842,0.188464006157445,154.952026067532,55.7138394757581,12
378,2016,11.3821285193384,30,1,1,4,3,0,0.919727825547276,0,0.0802721744527244,0,0.885294593504709,0.00757740421534343,0.107128002279948,0,0.781565223799739,0.0496814578918295,0.168753318308431,213.391806388927,59.7746544244729,7
379,2017,12.9575639779721,0,2,2,4,3,0.448050494439953,0,0,0.551949505560047,0.352985484633001,0.0652406591393654,0,0.581773856227634,0.160521524648202,0.25018605152578,0.0240169092395826,0.565275514586436,328.401651092337,12.4498803610626,5
380,2016,36.4404259348612,3,1,1,5,3,1,0,0,0,1,0,0,0,0.566478711901141,0.0986541321874798,0.0457228616494636,0.289144294261915,346.385686228973,259.583666134511,25
380,2017,54.9652853377583,3,1,1,5,3,1,0,0,0,1,0,0,0,0.566478711901141,0.0986541321874798,0.0457228616494636,0.289144294261915,346.385686228973,259.583666134511,14
380,2018,29.5169891891427,3,1,1,5,3,1,0,0,0,1,0,0,0,0.566478711901141,0.0986541321874798,0.0457228616494636,0.289144294261915,346.385686228973,259.583666134511,14
381,2021,2.72005222500272,3,2,1,5,2,1,0,0,0,0.811803929319726,0.188196070680274,0,0,0.693106752087572,0.278091139613654,0.00977659079531976,0.0190255175034548,398.130231096233,419.978467600453,3
382,2017,22.55299954894,0,2,2,NA,3,1,0,0,0,0.905913027793166,0,0.092910718913934,0.00117625329290034,0.891840876026677,0,0.0650871789529853,0.0430719450203375,130.276942658894,237.417423144451,13
382,2018,10.7966098645025,0,2,2,NA,3,1,0,0,0,0.905913027793166,0,0.092910718913934,0.00117625329290034,0.891840876026677,0,0.0650871789529853,0.0430719450203375,130.276942658894,237.417423144451,12
382,2019,11.241591720079,0,2,2,NA,3,1,0,0,0,0.905913027793166,0,0.092910718913934,0.00117625329290034,0.891840876026677,0,0.0650871789529853,0.0430719450203375,130.276942658894,237.417423144451,13
382,2020,13.7011326269638,0,2,2,NA,3,1,0,0,0,0.905913027793166,0,0.092910718913934,0.00117625329290034,0.891840876026677,0,0.0650871789529853,0.0430719450203375,130.276942658894,237.417423144451,10
382,2021,20.0612499240355,0,2,2,NA,3,1,0,0,0,0.905913027793166,0,0.092910718913934,0.00117625329290034,0.891840876026677,0,0.0650871789529853,0.0430719450203375,130.276942658894,237.417423144451,14
383,2016,4.73036896877956,0,2,2,7,1,1,0,0,0,0.606015931618862,0.262779214503319,0,0.131204853877819,0.309986556274289,0.450426742650512,0,0.234413004232642,796.228025712157,112.924782501624,5
384,2017,66.5728124944074,0,1,2,3,3,0.934021313686473,0,0,0.0659786863135274,0.749596348805672,0.000206311985026382,0,0.250197339209301,0.582594800767856,0.254379438262664,0,0.16302576096948,896.273797978511,68.792889454982,14
384,2019,64.5238708121994,0,1,2,3,3,0.934021313686473,0,0,0.0659786863135274,0.749596348805672,0.000206311985026382,0,0.250197339209301,0.582594800767856,0.254379438262664,0,0.16302576096948,896.273797978511,68.792889454982,37
384,2020,33.1609242465878,0,1,2,3,3,0.934021313686473,0,0,0.0659786863135274,0.749596348805672,0.000206311985026382,0,0.250197339209301,0.582594800767856,0.254379438262664,0,0.16302576096948,896.273797978511,68.792889454982,31
384,2021,44.8704756547165,0,1,2,3,3,0.934021313686473,0,0,0.0659786863135274,0.749596348805672,0.000206311985026382,0,0.250197339209301,0.582594800767856,0.254379438262664,0,0.16302576096948,896.273797978511,68.792889454982,33
385,2016,6.44953240890035,140,1,1,4,4,0.504386484860836,0,0,0.495613515139164,0.1296523148828,0,0.00329450754624896,0.867053177570951,0.0613511517998555,0.000591704092968975,0.0514632211593982,0.873654321243258,226.598722756183,23.2730798227792,6
386,2016,4.30292598967298,10,1,1,6,4,0.418242123803249,0.0806081572198934,0,0.501149718976858,0.297216092680783,0.481201476208431,0,0.221582431110786,0.171664825596305,0.696067290492787,0,0.132267883910908,538.424809754469,19.9840094565183,2
387,2016,25.5689082076195,0,1,2,6,3,1,0,0,0,1,0,0,0,1,0,0,0,511.367845144795,714.919199909564,8
387,2017,70.8101099694757,0,1,2,6,3,1,0,0,0,1,0,0,0,1,0,0,0,511.367845144795,714.919199909564,8
387,2018,17.5626164802559,0,1,2,6,3,1,0,0,0,1,0,0,0,1,0,0,0,511.367845144795,714.919199909564,7
388,2016,4.57728749942784,0,2,2,5,2,0.529970724670107,0,0.354971137514385,0.115058137815508,0.756919382959872,0,0.0775841371948743,0.165496479845254,0.852834838282322,0,0.0942609034392012,0.0529042582784766,1.8541204188057,44.6382041164694,2
389,2016,15.2690404934954,0,1,2,1,2,1,0,0,0,1,0,0,0,0.996302537159769,0.00369746284023137,0,0,946.773218717775,619.369348666191,4
389,2017,19.6881398645456,0,1,2,1,2,1,0,0,0,1,0,0,0,0.996302537159769,0.00369746284023137,0,0,946.773218717775,619.369348666191,4
389,2018,17.3749869687598,0,1,2,1,2,1,0,0,0,1,0,0,0,0.996302537159769,0.00369746284023137,0,0,946.773218717775,619.369348666191,4
389,2019,7.76819700147596,0,1,2,1,2,1,0,0,0,1,0,0,0,0.996302537159769,0.00369746284023137,0,0,946.773218717775,619.369348666191,4
389,2020,6.73166462846821,0,1,2,1,2,1,0,0,0,1,0,0,0,0.996302537159769,0.00369746284023137,0,0,946.773218717775,619.369348666191,16
389,2021,7.51958852811574,0,1,2,1,2,1,0,0,0,1,0,0,0,0.996302537159769,0.00369746284023137,0,0,946.773218717775,619.369348666191,10
390,2016,2.04549173621339,4,1,1,5,1,0.491263132313109,0.0440140058759567,0,0.464722861810934,0.425765126423648,0.201093371939989,0,0.373141501636363,0.47415115250798,0.229012296905743,0.00459931402392435,0.292237236562353,478.452747499097,13.5134296274784,7
390,2017,13.0667061390884,2,1,1,5,1,0.491263132313109,0.0440140058759567,0,0.464722861810934,0.425765126423648,0.201093371939989,0,0.373141501636363,0.47415115250798,0.229012296905743,0.00459931402392435,0.292237236562353,478.452747499097,13.5134296274784,28
390,2018,4.40897667651338,2,1,1,5,1,0.491263132313109,0.0440140058759567,0,0.464722861810934,0.425765126423648,0.201093371939989,0,0.373141501636363,0.47415115250798,0.229012296905743,0.00459931402392435,0.292237236562353,478.452747499097,13.5134296274784,36
390,2019,14.6850706976193,2,1,1,5,1,0.491263132313109,0.0440140058759567,0,0.464722861810934,0.425765126423648,0.201093371939989,0,0.373141501636363,0.47415115250798,0.229012296905743,0.00459931402392435,0.292237236562353,478.452747499097,13.5134296274784,29
390,2020,4.97586704483256,2,1,1,5,1,0.491263132313109,0.0440140058759567,0,0.464722861810934,0.425765126423648,0.201093371939989,0,0.373141501636363,0.47415115250798,0.229012296905743,0.00459931402392435,0.292237236562353,478.452747499097,13.5134296274784,31
390,2021,16.0229452280995,2,1,1,5,1,0.491263132313109,0.0440140058759567,0,0.464722861810934,0.425765126423648,0.201093371939989,0,0.373141501636363,0.47415115250798,0.229012296905743,0.00459931402392435,0.292237236562353,478.452747499097,13.5134296274784,37
391,2016,10.9553023663453,9,1,1,5,2,1,0,0,0,1,0,0,0,1,0,0,0,796.215578554071,627.135198881411,4
391,2017,11.4532970219028,9,1,1,5,2,1,0,0,0,1,0,0,0,1,0,0,0,796.215578554071,627.135198881411,5
391,2018,8.93415527561869,9,1,1,5,2,1,0,0,0,1,0,0,0,1,0,0,0,796.215578554071,627.135198881411,7
391,2019,6.06483306546987,9,1,1,5,2,1,0,0,0,1,0,0,0,1,0,0,0,796.215578554071,627.135198881411,4
391,2020,9.43574259294206,9,1,1,5,2,1,0,0,0,1,0,0,0,1,0,0,0,796.215578554071,627.135198881411,4
391,2021,8.6112918572136,9,1,1,5,2,1,0,0,0,1,0,0,0,1,0,0,0,796.215578554071,627.135198881411,9
392,2016,25.6612659965651,0,1,2,1,3,1,0,0,0,0.999822504751558,0.00017749524844219,0,0,0.817548657137943,0.182451342862057,0,0,511.824397442104,690.65267625743,8
392,2017,21.6880187202719,0,1,2,1,3,1,0,0,0,0.999822504751558,0.00017749524844219,0,0,0.817548657137943,0.182451342862057,0,0,511.824397442104,690.65267625743,7
392,2019,20.6381471392882,0,1,2,1,3,1,0,0,0,0.999822504751558,0.00017749524844219,0,0,0.817548657137943,0.182451342862057,0,0,511.824397442104,690.65267625743,11
392,2020,27.2959626789747,0,1,2,1,3,1,0,0,0,0.999822504751558,0.00017749524844219,0,0,0.817548657137943,0.182451342862057,0,0,511.824397442104,690.65267625743,8
392,2021,32.4395857275695,0,1,2,1,3,1,0,0,0,0.999822504751558,0.00017749524844219,0,0,0.817548657137943,0.182451342862057,0,0,511.824397442104,690.65267625743,11
393,2016,19.2678227360308,0,2,2,6,2,0.379695517282577,0,0.0176074152735311,0.602697067443891,0.169557425860357,0,0.333449746712224,0.496992827427419,0.0929332530010725,0.025645386696003,0.527490073902742,0.353931286400182,76.5369751988736,9.04084808459225,5
393,2017,72.0691378262363,0,2,2,6,2,0.379695517282577,0,0.0176074152735311,0.602697067443891,0.169557425860357,0,0.333449746712224,0.496992827427419,0.0929332530010725,0.025645386696003,0.527490073902742,0.353931286400182,76.5369751988736,9.04084808459225,9
394,2016,32.2203874501591,20,1,1,6,3,0.172805243655205,0.416714016776817,0,0.410480739567978,0.0276488389848284,0.607932334020282,0.0506920724741501,0.31372675452074,0.018837162177284,0.80275110255786,0.0962993175329964,0.0821124177318596,197.134516337516,19.3893692851138,6
395,2016,15.0416481130144,16,1,1,4,4,0,0.0129234421655493,0.776424350074349,0.210652207760102,0,0.266160705223097,0.429022934002038,0.304816360774865,0,0.205826232937967,0.366269442393886,0.427904324668146,0,40.5927617419456,6
395,2017,37.6202462422165,16,1,1,4,4,0,0.0129234421655493,0.776424350074349,0.210652207760102,0,0.266160705223097,0.429022934002038,0.304816360774865,0,0.205826232937967,0.366269442393886,0.427904324668146,0,40.5927617419456,10
395,2018,16.238670430204,16,1,1,4,4,0,0.0129234421655493,0.776424350074349,0.210652207760102,0,0.266160705223097,0.429022934002038,0.304816360774865,0,0.205826232937967,0.366269442393886,0.427904324668146,0,40.5927617419456,8
395,2019,19.2013753840137,16,1,1,4,4,0,0.0129234421655493,0.776424350074349,0.210652207760102,0,0.266160705223097,0.429022934002038,0.304816360774865,0,0.205826232937967,0.366269442393886,0.427904324668146,0,40.5927617419456,7
395,2020,11.4767738788626,16,1,1,4,4,0,0.0129234421655493,0.776424350074349,0.210652207760102,0,0.266160705223097,0.429022934002038,0.304816360774865,0,0.205826232937967,0.366269442393886,0.427904324668146,0,40.5927617419456,5
395,2021,112.448966130396,16,1,1,4,4,0,0.0129234421655493,0.776424350074349,0.210652207760102,0,0.266160705223097,0.429022934002038,0.304816360774865,0,0.205826232937967,0.366269442393886,0.427904324668146,0,40.5927617419456,5
396,2016,6.66898846264996,0,1,2,6,4,0.660997689120422,0,0,0.339002310879578,0.334535027881932,0,0.194465519872852,0.470999452245216,0.292303420912566,0.066337124950033,0.31773431359066,0.323625140546741,107.953226173432,36.4337411335743,22
396,2017,17.1589740169977,0,1,2,6,4,0.660997689120422,0,0,0.339002310879578,0.334535027881932,0,0.194465519872852,0.470999452245216,0.292303420912566,0.066337124950033,0.31773431359066,0.323625140546741,107.953226173432,36.4337411335743,28
396,2018,6.50106598991131,0,1,2,6,4,0.660997689120422,0,0,0.339002310879578,0.334535027881932,0,0.194465519872852,0.470999452245216,0.292303420912566,0.066337124950033,0.31773431359066,0.323625140546741,107.953226173432,36.4337411335743,23
396,2019,5.42387590171937,0,1,2,6,4,0.660997689120422,0,0,0.339002310879578,0.334535027881932,0,0.194465519872852,0.470999452245216,0.292303420912566,0.066337124950033,0.31773431359066,0.323625140546741,107.953226173432,36.4337411335743,22
397,2021,2.59429308944551,0,2,2,6,1,1,0,0,0,0.809625412986295,0,0,0.190374587013705,0.491505737708606,0.027814158912957,0.0136250631028144,0.467055040275623,430.03918450309,104.926342891965,29
398,2017,47.1357967780581,1200,1,1,2,4,0.0692860564475548,0.227035132889344,0,0.703678810663101,0.115866745910394,0.198032555753475,0,0.686100698336131,0.0398204608154218,0.295146210065088,0.0914255522020464,0.573607776917443,267.096275060685,0,25
398,2018,20.2760498642146,1200,1,1,2,4,0.0692860564475548,0.227035132889344,0,0.703678810663101,0.115866745910394,0.198032555753475,0,0.686100698336131,0.0398204608154218,0.295146210065088,0.0914255522020464,0.573607776917443,267.096275060685,0,16
